Date,Close,High,Low,Open,Volume,Company,Ticker
,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,,
2024-02-08,3877.00341796875,3899.417002760364,3831.9415667460817,3835.6458733260915,2345173,TCS,TCS.NS
2024-02-09,3876.62841796875,3924.5034728185747,3845.0240130368975,3879.3008122308597,2100596,TCS,TCS.NS
2024-02-12,3864.436767578125,3900.917512535836,3850.2285690197773,3873.1582239962727,1013716,TCS,TCS.NS
2024-02-13,3891.445556640625,3910.6706762721788,3827.67442810669,3868.891392141469,1257415,TCS,TCS.NS
2024-02-14,3845.11767578125,3858.997090733716,3797.6643636034514,3851.5884779156377,1391283,TCS,TCS.NS
2024-02-15,3848.02490234375,3888.444175657724,3829.0809437517446,3871.282423660838,1091582,TCS,TCS.NS
2024-02-16,3871.56396484375,3889.992312550588,3845.1179762463685,3857.450096117476,1307556,TCS,TCS.NS
2024-02-19,3848.587646484375,3871.56401029997,3802.822664172948,3866.640503768057,772291,TCS,TCS.NS
2024-02-20,3779.986572265625,3843.1482139238024,3760.6208730684352,3828.2371155114192,1193648,TCS,TCS.NS
2024-02-21,3743.271484375,3810.6532761089843,3733.04943912238,3763.434414830734,1885939,TCS,TCS.NS
2024-02-22,3832.92626953125,3840.287946278356,3724.0463538039667,3724.0463538039667,2982052,TCS,TCS.NS
2024-02-23,3800.10302734375,3873.1583931027276,3794.757322908657,3873.1583931027276,2538072,TCS,TCS.NS
2024-02-26,3752.227294921875,3798.133079811019,3735.065314473416,3785.0037308931537,1379284,TCS,TCS.NS
2024-02-27,3849.150146484375,3867.5313277921664,3750.3049902620937,3750.3049902620937,2960475,TCS,TCS.NS
2024-02-28,3862.79541015625,3896.5094287124366,3834.7077976577866,3840.897439611253,1939225,TCS,TCS.NS
2024-02-29,3840.428955078125,3880.754817970432,3811.778790417747,3844.0863254782985,3772719,TCS,TCS.NS
2024-03-01,3839.7255859375,3882.536555650418,3832.645068891089,3851.7765458152944,2043265,TCS,TCS.NS
2024-03-04,3826.92431640625,3861.810830830789,3822.422778973925,3849.7131636292625,1749271,TCS,TCS.NS
2024-03-05,3762.59033203125,3811.2626148853183,3732.4865175304053,3809.386993519725,2070859,TCS,TCS.NS
2024-03-06,3811.5439453125,3818.765041667535,3712.2765944807757,3745.662745858388,1744204,TCS,TCS.NS
2024-03-07,3853.089111328125,3867.5313044415575,3786.598195707899,3812.200473461429,2688905,TCS,TCS.NS
2024-03-11,3865.98388671875,3894.7276920199565,3834.707809455719,3834.707809455719,2304068,TCS,TCS.NS
2024-03-12,3931.53662109375,3966.8922650781215,3864.7643209446364,3865.9837495151633,4039801,TCS,TCS.NS
2024-03-13,3890.976806640625,3977.25539574907,3874.9401512123873,3943.4942087066347,2837260,TCS,TCS.NS
2024-03-14,3945.931884765625,3962.249697261222,3831.894026747776,3895.1495334831993,2919608,TCS,TCS.NS
2024-03-15,3956.857421875,3975.3791814488654,3917.2349235460983,3931.8648606659913,3373143,TCS,TCS.NS
2024-03-18,3894.258544921875,3990.1496794717273,3861.7634989777794,3953.1061605013683,1526904,TCS,TCS.NS
2024-03-19,3729.954345703125,3805.6356194004047,3719.919817535177,3799.3053975100765,8931209,TCS,TCS.NS
2024-03-20,3723.952392578125,3768.123367840969,3713.9178639455963,3738.113425638154,1817913,TCS,TCS.NS
2024-03-21,3725.875,3759.120343748554,3702.476668668117,3741.9116546616547,3829582,TCS,TCS.NS
2024-03-22,3667.683837890625,3693.098599879169,3615.260310445454,3654.6483605203457,5852485,TCS,TCS.NS
2024-03-26,3636.361328125,3701.2577888212077,3630.687527069717,3634.016801156512,3440925,TCS,TCS.NS
2024-03-27,3602.037109375,3652.772761001774,3591.252286075508,3646.6769913107573,1968575,TCS,TCS.NS
2024-03-28,3635.23583984375,3671.529069915745,3601.6621693515754,3610.6652440946027,4311783,TCS,TCS.NS
2024-04-01,3673.170166015625,3688.690979343402,3646.2550439346555,3655.3048258696854,1569676,TCS,TCS.NS
2024-04-02,3642.26953125,3666.699547713614,3632.141129095373,3648.083912259489,2142666,TCS,TCS.NS
2024-04-03,3701.820068359375,3733.4242418469757,3611.5088559037185,3611.5088559037185,3973090,TCS,TCS.NS
2024-04-04,3754.337890625,3778.111256202073,3690.5198221169708,3728.6417382256623,3394637,TCS,TCS.NS
2024-04-05,3731.782958984375,3753.1181508715135,3714.1990096268437,3730.610695693873,1636819,TCS,TCS.NS
